"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003007","heart morphogenesis","156/5723","272/18805",0.573529411764706,1.88453967992928,9.71916221903659,1.90541276118211e-20,1.09180151215735e-17,8.74301836351025e-18,"TWIST1/DSP/FOXC2/SNAI2/FOXC1/GJA1/YAP1/COL11A1/CPE/MSX1/SIX1/COL5A1/EDNRA/PARVA/JAG1/BMP4/SLIT2/TMEM100/SOX4/PRICKLE1/EXT1/HES1/SFRP2/SLIT3/FLNA/FLRT2/ABCC9/BMP5/BMPR2/ELN/TNNT2/SMAD3/TGFB2/FGFRL1/EYA1/TNNC1/FZD2/HEG1/SOX11/ACVR1/TPM1/DAG1/DCHS1/ADAMTS1/PPP1R13L/SEMA3C/KCNJ8/FZD1/EMP2/NOTCH2/COL2A1/IFT57/TBX2/DHRS3/SAV1/WNT5A/BMPR1A/FHL2/MSX2/SMARCD3/CLUAP1/PKD2/SOX9/IFT52/VEGFA/TBX3/DVL1/MICAL2/ADPRHL1/TMED2/ILK/EPHB4/NACA/EGLN1/TEAD2/NOG/SMO/MIB1/HEYL/ARL13B/VANGL2/NRP1/RARB/PTK2/MEGF8/PKP2/DVL2/RNF207/SMAD6/NRP2/SMAD2/SMAD7/ATF2/GATA6/WNT2/MESP1/NPY1R/NPHP3/ZFPM1/GSK3A/TGFBR3/FOLR1/RARA/BMP2/SMAD4/MED1/ENG/NAGLU/CTNNB1/PTCH1/SOS1/HAS2/HEY1/DKK1/ROBO1/PIM1/AXIN2/ACVRL1/TEK/GJA5/CITED2/EFNA1/BBS5/SRF/IFT172/RBP4/SHOX2/BBS7/ROBO2/PTCD2/WNT11/TP53/EDN1/LEFTY1/ZFPM2/TBX1/WNT16/ANKRD1/RBM20/CCDC40/MKS1/OLFM1/NKX2-5/MKKS/TCAP/TH/DLC1/DLL1/DNAH11/GATA4/FKRP/MYL3/FOXF1/NRG1/PITX2/ADAMTS5",156
"GO:0060562","epithelial tube morphogenesis","183/5723","337/18805",0.543026706231454,1.78431193616678,9.60934450884357,3.65986782185704e-20,1.92234557343041e-17,1.53939177243899e-17,"TWIST1/FOXC2/FOXD1/GJA1/PERP/YAP1/SIX1/EDNRA/FOXP1/NPNT/COL4A1/MDK/BMP4/SLIT2/MYC/PBX1/PRICKLE1/SFRP1/EXT1/MAGED1/HES1/SFRP2/WNT6/BMP5/PTK7/SMAD3/MET/LMO4/TGFB2/KDM5B/EYA1/SIX2/CTHRC1/TCTN1/ACVR1/EFNB2/FZD3/DAG1/DCHS1/ADAMTS16/GLI3/TNC/RGMA/NTN1/NOTCH2/LAMA5/EPHA7/MMP14/IFT57/TBX2/NFATC4/WNT5A/BSG/FZD6/MSX2/FGF2/CLUAP1/ABL1/DEAF1/CEP290/IRX3/PKD2/ARHGAP35/SOX9/PKD1/HS3ST3A1/IFT52/VEGFA/HS3ST3B1/SIX4/PHB2/TBX3/DVL1/ADAMTS12/MICAL2/TMED2/ILK/CELSR1/LRP5/TULP3/TEAD2/ADM/NOG/SMO/MIB1/RALA/ARL13B/CLIC4/IRX2/C1orf54/VANGL2/DLG5/AR/NRP1/AGT/RPS7/EPHA2/SDC4/LGR4/MEGF8/OSR1/DVL2/PLXNB2/RDH10/EPHA4/RNF207/SALL4/GLI2/CC2D2A/BBS4/PGR/KRAS/WNT2/MESP1/KIF26B/RHOB/GDNF/NPHP3/HS2ST1/LEF1/FOLR1/WNK4/MED12/PML/RARA/GREM1/GPC3/BMP2/SMAD4/MED1/ENG/HOXB7/SETD2/CTNNB1/CTNNBIP1/TSC1/CSF1/PTCH1/LUZP1/TSC2/HOXD11/SRC/ACVRL1/SPINT2/CITED2/STK3/PODXL/GDF7/TMEM59L/BBS5/KDM2B/MTHFD1L/SRF/LAMA1/IFT172/SCRIB/RARG/BBS7/WNT11/EDN1/CDK20/CCDC40/MKS1/NKX2-5/MKKS/TCAP/BTRC/LHX1/SEMA3E/PAX2/DLC1/HOXA11/IFT122/DLL1/PAX8/STOX1/WDR83/WT1/LHX2/GATA4/HNF1B/FOXF1/KLHL3",183
"GO:0003002","regionalization","220/5723","430/18805",0.511627906976744,1.68113975025296,9.4505416727145,1.01247441103924e-19,4.90894324060026e-17,3.93102413031025e-17,"FOXC2/FOXD1/FOXC1/NR2F2/GJA1/BICC1/MSX1/SIX1/BMP4/PBX1/PRICKLE1/NBL1/SFRP1/FGFR1/EXT1/MEOX2/HES1/SFRP2/HES4/BMPR2/BMP1/SMAD3/CDON/ENKUR/PCGF2/SIX2/TCTN1/BMPR1B/PBX3/MDFI/DPCD/ACVR1/BARX1/SEMA3C/GLI3/PLXNA2/NOTCH2/WLS/LAMA5/IFT57/CHSY1/TBX2/WNT5A/BMPR1A/GPR161/MSX2/SMARCD3/FGF2/CLUAP1/HOXB9/IRX3/PKD2/ALX4/IFT52/DYNC2H1/TBX3/PRKDC/DVL1/MICAL2/CAPRIN2/KIF3B/TMED2/GDF11/DYNC2LI1/FRS2/LRP5/TULP3/EPB41L5/TBX18/NOG/SMO/MIB1/MOSMO/HOXA4/HEYL/ARL13B/IRX2/EN1/GALNT11/VANGL2/ACVR2B/ATP6AP2/NRP1/PGAP1/INTU/POFUT1/MLLT3/ALG5/MEGF8/BHLHE40/OSR1/DLL3/FOXG1/IFT74/DVL2/RNF207/SMAD6/PCSK5/GLI2/CYP26B1/CC2D2A/GRSF1/NRP2/SMAD2/SEMA3F/DNAAF4/WNT2/KMT2A/MESP1/TSHZ1/GDNF/NPHP3/LEF1/FOLR1/MED12/BPTF/GREM1/GPC3/RPGRIP1L/EMX2/FKBP8/BMP2/SMAD4/ENG/PPP2R3A/HOXA3/HOXA10/HOXB7/HOXB3/CTNNB1/CTNNBIP1/DISP1/PTCH1/WDR19/TP63/ACVR2A/HEY1/DKK1/NCLN/ROBO1/HOXD11/AXIN2/IFT140/HOXC4/ACVRL1/CHRD/HOXB2/NME7/TDRD1/CITED2/GLI1/AXIN1/SSBP3/TBC1D32/YY1/HOXC9/PAX6/ANKS6/ZBTB16/BBS5/WNT3/WNT7B/DMRTA2/KDM2B/SRF/IFT172/RARG/BBS7/ROBO2/HOXC6/WNT11/TP53/EDN1/LEFTY1/HOXD10/RFX3/HOXC5/PSKH1/DNAAF2/TBX1/GAS8/CCDC40/NEK8/MKS1/CDX1/HOXC8/NKX2-5/NLE1/MEOX1/TCF15/MKKS/DZIP1L/TCAP/TLL1/TTC21B/LHX1/PAX2/HOXA11/HOXD8/PLD6/IFT122/HOXC13/DLL1/RELN/PAX8/ARL6/DNAH11/WT1/HOXB4/LHX2/GATA4/MNS1/HNF1B/HOXC11/OTX1/HOXB8/FOXF1/PITX2/HOXA2/CFAP53",220
"GO:0048736","appendage development","118/5723","190/18805",0.621052631578947,2.04069451980467,9.53604890448471,1.41254169495938e-19,5.93550020221933e-17,4.7530788963721e-17,"TWIST1/COL6A1/COL3A1/GJA1/MSX1/PRRX1/BMP4/PBX1/ERRFI1/PRICKLE1/CRABP2/ASPH/FGFR1/EXT1/MEOX2/SFRP2/FERMT2/BMPR2/FBN2/TGFB2/NFIA/MAP3K20/SMOC1/RECK/SEMA3C/PKDCC/CACNA1C/GLI3/PLXNA2/NOTCH2/COL2A1/TBX2/WNT5A/BMPR1A/FZD6/LNPK/FRAS1/MSX2/SOX9/DLX5/ALX4/IFT52/DYNC2H1/TBX3/ECE1/RUNX2/FGF9/LRP5/TULP3/NOG/MOSMO/ZNF358/EN1/ZNRF3/RARB/INTU/ATRX/MEGF8/OSR1/RDH10/SALL4/PCSK5/CYP26B1/SCX/PITX1/HDAC2/NPR2/LEF1/SLC39A1/RARA/GREM1/RC3H2/GPC3/ZNF141/RPGRIP1L/SMAD4/MED1/SPG21/HOXA10/NAGLU/CTNNB1/PTCH1/WDR19/ZNF219/TP63/ITGB4/DKK1/IFT140/SLC39A3/B9D1/OSR2/ALX3/TBC1D32/B4GALNT1/ZBTB16/KREMEN1/WNT3/IFT172/IQCE/RARG/SHOX2/BBS7/TFAP2A/HOXD10/GDF5/LMBR1/B3GLCT/FLVCR1/FREM2/MKS1/TMEM231/HOXA13/HOXA11/IFT122/HOXC13/LARGE1/HOXC11/PITX2",118
"GO:0060173","limb development","118/5723","190/18805",0.621052631578947,2.04069451980467,9.53604890448471,1.41254169495938e-19,5.93550020221933e-17,4.7530788963721e-17,"TWIST1/COL6A1/COL3A1/GJA1/MSX1/PRRX1/BMP4/PBX1/ERRFI1/PRICKLE1/CRABP2/ASPH/FGFR1/EXT1/MEOX2/SFRP2/FERMT2/BMPR2/FBN2/TGFB2/NFIA/MAP3K20/SMOC1/RECK/SEMA3C/PKDCC/CACNA1C/GLI3/PLXNA2/NOTCH2/COL2A1/TBX2/WNT5A/BMPR1A/FZD6/LNPK/FRAS1/MSX2/SOX9/DLX5/ALX4/IFT52/DYNC2H1/TBX3/ECE1/RUNX2/FGF9/LRP5/TULP3/NOG/MOSMO/ZNF358/EN1/ZNRF3/RARB/INTU/ATRX/MEGF8/OSR1/RDH10/SALL4/PCSK5/CYP26B1/SCX/PITX1/HDAC2/NPR2/LEF1/SLC39A1/RARA/GREM1/RC3H2/GPC3/ZNF141/RPGRIP1L/SMAD4/MED1/SPG21/HOXA10/NAGLU/CTNNB1/PTCH1/WDR19/ZNF219/TP63/ITGB4/DKK1/IFT140/SLC39A3/B9D1/OSR2/ALX3/TBC1D32/B4GALNT1/ZBTB16/KREMEN1/WNT3/IFT172/IQCE/RARG/SHOX2/BBS7/TFAP2A/HOXD10/GDF5/LMBR1/B3GLCT/FLVCR1/FREM2/MKS1/TMEM231/HOXA13/HOXA11/IFT122/HOXC13/LARGE1/HOXC11/PITX2",118
"GO:0048562","embryonic organ morphogenesis","164/5723","302/18805",0.543046357615894,1.78437650794459,9.08880732743281,3.28203495555279e-18,1.29291664530308e-15,1.0353524744655e-15,"TWIST1/SPARC/FOXC2/EFEMP1/FBN1/GJA1/YAP1/COL11A1/ZEB1/MSX1/FRZB/SIX1/EDNRA/PRRX1/MFAP5/BMP4/ZIC1/TBX15/FGFR1/HES1/PTK7/SMAD3/FBN2/MFAP2/EYA1/PCGF2/FZD2/SIX2/LRIG3/CTHRC1/INSIG2/MDFI/SOX11/MMP16/ACVR1/FZD3/GJB6/GLI3/NECTIN3/NTN1/NOTCH2/COL2A1/MMP14/IFT57/TBX2/WNT5A/FZD6/TGFB3/CLUAP1/CEP290/HOXB9/PKD2/SOX9/DLX5/ALX4/IFT52/SIX4/TBX3/DVL1/MICAL2/TMED2/RUNX2/FRS2/FGF9/TULP3/TBX18/TEAD2/STRA6/NOG/SMO/MIB1/HOXA4/ARL13B/MYO6/VANGL2/RARB/EPHA2/SOBP/MEGF8/OSR1/FOXG1/DVL2/RDH10/RNF207/RBPMS2/SMAD2/REST/IRX5/MESP1/TSHZ1/PDGFRA/NPHP3/PRKRA/FOXF2/FOLR1/SLC39A1/MED12/ATP8A2/ENG/HOXA3/NAGLU/HOXB7/HOXB3/SETD2/CTNNB1/WDR19/HOXD11/IFT140/HOXC4/SLC39A3/TRIOBP/HOXB2/OSR2/ALX3/CITED2/GLI1/EFNA1/HOXC9/PAX6/CDH23/BBS5/KDM2B/MTHFD1L/SRF/IFT172/SCRIB/RARG/RBP4/SHOX2/BBS7/TFAP2A/WNT11/EDN1/BLOC1S5/HOXD10/FOXL2/TBX1/WNT16/FLVCR1/CCDC40/NKX2-5/MKKS/TCAP/HYAL1/LHX1/TH/PAX2/HOXA11/DLL1/PAX8/MYO15A/STOX1/HOXB4/GATA4/HNF1B/HOXC11/OTX1/HOXB8/HOXA1/FOXF1/SLITRK6/ITGA8/ALDH1A3/HOXA2",164
"GO:0035107","appendage morphogenesis","98/5723","152/18805",0.644736842105263,2.11851761589891,9.15777984964065,4.06358934775211e-18,1.42293353660453e-15,1.13946847499833e-15,"TWIST1/COL6A1/COL3A1/GJA1/MSX1/PRRX1/BMP4/PBX1/ERRFI1/PRICKLE1/CRABP2/ASPH/FGFR1/EXT1/SFRP2/FBN2/TGFB2/NFIA/MAP3K20/RECK/SEMA3C/PKDCC/CACNA1C/GLI3/PLXNA2/NOTCH2/COL2A1/TBX2/WNT5A/BMPR1A/FZD6/LNPK/FRAS1/MSX2/SOX9/DLX5/ALX4/IFT52/DYNC2H1/TBX3/ECE1/RUNX2/FGF9/LRP5/TULP3/NOG/MOSMO/ZNF358/EN1/RARB/INTU/ATRX/MEGF8/OSR1/RDH10/SALL4/PCSK5/CYP26B1/PITX1/HDAC2/NPR2/LEF1/GREM1/GPC3/ZNF141/RPGRIP1L/SMAD4/MED1/HOXA10/CTNNB1/PTCH1/WDR19/ZNF219/TP63/DKK1/IFT140/B9D1/OSR2/ALX3/TBC1D32/ZBTB16/WNT3/IQCE/RARG/SHOX2/TFAP2A/HOXD10/GDF5/LMBR1/FLVCR1/FREM2/MKS1/TMEM231/HOXA13/HOXA11/IFT122/LARGE1/HOXC11",98
"GO:0035108","limb morphogenesis","98/5723","152/18805",0.644736842105263,2.11851761589891,9.15777984964065,4.06358934775211e-18,1.42293353660453e-15,1.13946847499833e-15,"TWIST1/COL6A1/COL3A1/GJA1/MSX1/PRRX1/BMP4/PBX1/ERRFI1/PRICKLE1/CRABP2/ASPH/FGFR1/EXT1/SFRP2/FBN2/TGFB2/NFIA/MAP3K20/RECK/SEMA3C/PKDCC/CACNA1C/GLI3/PLXNA2/NOTCH2/COL2A1/TBX2/WNT5A/BMPR1A/FZD6/LNPK/FRAS1/MSX2/SOX9/DLX5/ALX4/IFT52/DYNC2H1/TBX3/ECE1/RUNX2/FGF9/LRP5/TULP3/NOG/MOSMO/ZNF358/EN1/RARB/INTU/ATRX/MEGF8/OSR1/RDH10/SALL4/PCSK5/CYP26B1/PITX1/HDAC2/NPR2/LEF1/GREM1/GPC3/ZNF141/RPGRIP1L/SMAD4/MED1/HOXA10/CTNNB1/PTCH1/WDR19/ZNF219/TP63/DKK1/IFT140/B9D1/OSR2/ALX3/TBC1D32/ZBTB16/WNT3/IQCE/RARG/SHOX2/TFAP2A/HOXD10/GDF5/LMBR1/FLVCR1/FREM2/MKS1/TMEM231/HOXA13/HOXA11/IFT122/LARGE1/HOXC11",98
"GO:0072073","kidney epithelium development","99/5723","155/18805",0.638709677419355,2.09871317208998,9.0847019582012,7.21881629280649e-18,2.39474732071365e-15,1.91768554703641e-15,"FOXC2/FOXD1/FOXC1/WWTR1/LAMB2/YAP1/SIX1/EDNRA/KANK2/NPNT/JAG1/BMP4/SLIT2/MYC/PBX1/SFRP1/FGFR1/EXT1/MAGED1/HES1/WNT6/SMAD3/EYA1/SIX2/EFNB2/DCHS1/ADAMTS16/GLI3/NOTCH2/LAMA5/EPHA7/SMAD5/FGF2/IRX3/PKD2/SOX9/PKD1/HS3ST3A1/VEGFA/HS3ST3B1/SIX4/ILK/GDF11/NOG/SMO/HEYL/IRX2/ACAT1/AGT/RARB/SDC4/LGR4/OSR1/EPHA4/SMAD6/MAGI2/SMAD2/SMAD7/MYO1E/PROM1/KIF26B/GDNF/HS2ST1/WNK4/CD24/RARA/GREM1/GPC3/BMP2/SMAD4/HOXB7/CTNNB1/CTNNBIP1/SDC1/PTCH1/BMPER/HOXD11/LIF/CRLF1/KLF15/PODXL/CD2AP/TMEM59L/WNT7B/SMAD1/CALB1/ROBO2/WNT11/EDN1/IQGAP1/LHX1/PAX2/HOXA11/DLL1/PAX8/WT1/AQP11/HNF1B/KLHL3",99
"GO:0051216","cartilage development","123/5723","210/18805",0.585714285714286,1.92457751928309,8.9115819950697,2.10301333308412e-17,6.6276465192146e-15,5.30734154323071e-15,"COL6A1/BGN/COL1A1/COL3A1/SNAI2/SERPINH1/EFEMP1/TIMP1/COL11A1/ZEB1/MSX1/FRZB/MGP/OGN/CTSK/SULF1/PRRX1/MDK/SULF2/BMP4/LTBP3/RFLNA/ERRFI1/LOXL2/SLC39A14/SLC26A2/FGFR1/EXT1/SFRP2/BMP5/BMPR2/BMP1/SMAD3/MBOAT2/NFIA/GLG1/SIX2/BMPR1B/NFIB/HMGA2/TWSG1/PKDCC/GHR/GLI3/COL2A1/FGFR3/TSKU/CHSY1/ADAMTS7/SMAD5/WNT5A/BMPR1A/LNPK/MSX2/FGF2/SOX9/PKD1/EXT2/THBS3/ADAMTS12/COL27A1/RUNX2/FGF9/PTH1R/PBXIP1/NOG/CREB3L2/TGFBI/WNT5B/RARB/MATN3/THRA/OSR1/PTHLH/TRIP11/HYAL2/SMAD7/SCX/SOX5/ATF2/PITX1/NPR2/RARA/RFLNB/GREM1/BMP2/ECM1/HOXA3/HOXB3/CTNNB1/BMP6/ZNF219/FOSL2/MEX3C/FGF18/AXIN2/HOXC4/ACVRL1/OSR2/GDF6/MMP13/MEF2D/ZBTB16/WNT7B/SMAD1/SNX19/EVC/SRF/SOX6/RARG/SHOX2/WNT11/EDN1/GDF5/HYAL3/WNT9A/BBS2/MKKS/HYAL1/GPLD1/HOXA11/COL11A2/BARX2",123
"GO:0060070","canonical Wnt signaling pathway","174/5723","333/18805",0.522522522522523,1.71693797589307,8.73065172303894,5.08210237995826e-17,1.52535672861319e-14,1.22148776500751e-14,"IGFBP2/COL6A1/COL1A1/SNAI2/FOXD1/DKK3/WWTR1/YAP1/IGFBP6/BICC1/FRZB/EGFR/EDNRA/FZD7/IGFBP4/MDK/SULF2/TCF7L1/ADGRA2/SOX4/PRICKLE1/TPBG/SFRP1/EXT1/SFRP2/WNT6/APP/CAV1/PTK7/DACT1/SMAD3/RBMS3/PLEKHA4/DKK2/TMEM64/CDH2/TLE1/PTPRU/FZD2/SFRP4/TLE2/LRP6/CTHRC1/RECK/FZD3/LATS2/RYK/PYGO1/TMEM9/GLI3/RSPO3/FZD1/WLS/CDK14/WNT5A/FZD6/IFT20/SEMA5A/TCF7L2/FGF2/SOX9/DLX5/ZNF703/DVL1/BCL9L/CAPRIN2/ILK/FGF9/LRP5/FZD4/DVL3/TBX18/NOG/DAB2IP/CTDNEP1/FOXO1/CSNK1G3/BAMBI/ADNP/ATP6AP2/WNT5B/ZNRF3/LGR4/FOXO3/MLLT3/USP34/CBY1/KLF4/SIAH1/AMFR/DVL2/GID8/UBR5/SMAD7/EMD/JUP/STK11/DAPK3/XIAP/WNT2/EGR1/TBL1X/GSK3B/MESP1/NPHP3/DIXDC1/GSK3A/LEF1/FOLR1/VCP/CSNK1E/GREM1/GPC3/BMP2/SMAD4/MCC/CDH3/USP47/PPP2R3A/CSNK1G1/RNF146/CTNNB1/CTNNBIP1/SDC1/LMBR1L/SMURF2/FZD8/DKK1/SCYL2/AXIN2/SRC/TMEM198/DACT3/TBL1XR1/GLI1/STK3/AXIN1/SHISA6/JRK/FZD10/G3BP1/KREMEN1/PTEN/WNT3/WNT7B/NKD2/ANKRD6/TRPM4/RARG/BCL9/RNF14/WNT11/PYGO2/EDN1/APOE/INVS/RPS12/WNT16/MKS1/WNT9A/NKX2-5/NLE1/SFRP5/TTC21B/BTRC/SCEL/LINC00941/HECW1/CCNYL1/TNN/LYPD6/SPIN4/NOTUM/SOX13",174
"GO:0002062","chondrocyte differentiation","79/5723","116/18805",0.681034482758621,2.23778672868703,8.84467147886478,6.12356562383479e-17,1.75440155122867e-14,1.40490417063578e-14,"COL3A1/SNAI2/SERPINH1/EFEMP1/COL11A1/SULF1/MDK/SULF2/BMP4/LTBP3/RFLNA/LOXL2/SLC39A14/SLC26A2/FGFR1/EXT1/SFRP2/BMPR2/SMAD3/MBOAT2/GLG1/SIX2/BMPR1B/NFIB/HMGA2/TWSG1/PKDCC/GLI3/COL2A1/FGFR3/TSKU/CHSY1/ADAMTS7/BMPR1A/LNPK/MSX2/SOX9/EXT2/ADAMTS12/COL27A1/RUNX2/FGF9/PTH1R/CREB3L2/TGFBI/WNT5B/RARB/OSR1/PTHLH/TRIP11/SMAD7/SCX/SOX5/ATF2/NPR2/RFLNB/GREM1/BMP2/ECM1/CTNNB1/BMP6/ZNF219/FOSL2/MEX3C/FGF18/AXIN2/ACVRL1/OSR2/GDF6/MEF2D/ZBTB16/SNX19/SOX6/RARG/SHOX2/GDF5/WNT9A/GPLD1/HOXA11",79
"GO:0003205","cardiac chamber development","105/5723","172/18805",0.61046511627907,2.00590538382455,8.76556442129147,8.18829463130107e-17,2.24394874178655e-14,1.79692781496973e-14,"DSP/FOXC2/FOXC1/IGF1R/COL11A1/CPE/EDNRA/PARVA/JAG1/BMP4/SLIT2/SOX4/HES1/SFRP2/SLIT3/BMP5/BMPR2/PTK7/TNNT2/LMO4/TGFB2/FGFRL1/TNNC1/FZD2/HEG1/ADAMTS6/SOX11/ACVR1/TPM1/ADAMTS1/PPP1R13L/SEMA3C/KCNJ8/FZD1/NOTCH2/TBX2/DHRS3/SAV1/WNT5A/BMPR1A/FHL2/MSX2/SMARCD3/TBX3/ADPRHL1/FRS2/NACA/EGLN1/STRA6/NOG/SMO/HEYL/ANK2/NRP1/RARB/CRELD1/TRIP11/PKP2/SALL4/SMAD6/NRP2/SMAD7/GATA6/WNT2/MESP1/NPHP3/ZFPM1/GSK3A/TGFBR3/RARA/SNX17/BMP2/SMAD4/MED1/ENG/NAGLU/LUZP1/DCTN5/SOS1/HEY1/ROBO1/TEK/GJA5/CITED2/NPRL3/SRF/RBP4/SHOX2/ROBO2/PTCD2/WNT11/TP53/ZFPM2/TBX1/MKS1/NKX2-5/HOXA13/PAX8/MYOCD/DNAH11/GATA4/KCNK2/MYL3/FOXF1/NRG1",105
"GO:0001503","ossification","222/5723","458/18805",0.48471615720524,1.59271139895938,8.49363140133311,2.21197458713994e-16,5.80919825947627e-14,4.65193778304211e-14,"IGFBP2/TWIST1/COL6A1/COL1A2/COL1A1/IGFBP5/CDH11/FOXC2/COL5A2/SNAI2/FOXC1/WWTR1/VCAN/MRC2/GJA1/YAP1/COL11A1/ID3/MGP/DDR2/EGFR/ID4/CTSK/LOX/ANO6/NPNT/CRIM1/JAG1/MDK/BMP4/LTBP3/RFLNA/MMP2/SMAD9/PBX1/PRICKLE1/SFRP1/SLC26A2/EXT1/CLEC11A/SFRP2/IGFBP3/BMP5/FERMT2/BMPR2/BMP1/SMAD3/PDLIM7/FSTL3/FBN2/TMEM64/ATRAID/PTN/SUN1/ITGA11/SIX2/CTHRC1/BMPR1B/SLC20A2/SMOC1/TENT5A/MN1/RRAS2/TWSG1/SOX11/MMP16/ACVR1/IL6ST/DCHS1/PKDCC/GLI3/TNC/FZD1/ASPN/COL2A1/FGFR3/PENK/MMP14/CHSY1/RDH14/DHRS3/ADAMTS7/SMAD5/WNT5A/BMPR1A/FHL2/RRBP1/CREB3L1/MSX2/FGF2/NF1/SOX9/TPM4/SBDS/DLX5/VEGFA/EXT2/MESD/HDAC7/THBS3/ADAMTS12/ILK/RUNX2/FGF9/CDK6/PTH1R/LRP5/NOG/PTPRB/SMO/IPO7/BAMBI/CEBPD/ACVR2B/SND1/PTK2/INTU/ZHX3/GDF10/EPHA2/ROR2/THRA/LGR4/OSR1/PTHLH/TMCO1/SCUBE3/TWIST2/RANBP3L/ENPP1/LRP3/SMAD6/GLI2/SMAD2/SMAD7/REST/SCX/NAB1/FBL/NAB2/BCAP29/FASN/GSK3B/TOB1/RSL1D1/KLF10/CCDC47/AKT1/NPR2/SGMS2/LEF1/MINPP1/SNRNP200/RFLNB/COL13A1/GREM1/GPC3/VEGFC/BMP2/SMAD4/ECM1/SLC24A3/SETD2/CTNNB1/CTNNBIP1/IL6/IGSF10/CSF1/PTCH1/TNFAIP6/MEN1/BMP6/ACHE/TP63/FOSL2/ACVR2A/DKK1/FGF18/AXIN2/CHRD/TEK/OSR2/ERCC2/MMP13/ATP5F1B/MEF2D/GLI1/DNAJC13/NELL1/OXT/ZBTB16/KREMEN1/PTEN/WNT3/WNT7B/IBSP/SMAD1/PPARG/TRPM4/RBMX/BCOR/SHOX2/TFAP2A/NOCT/WNT11/CLEC3B/GDF5/PRKD1/SYNCRIP/TMEM38B/TMEM53/GPLD1/PHEX/RPS15/MAPK11/TNN/PAM16/FKRP/KAZALD1/NOTUM/TPH1/HOXA2",222
"GO:0030199","collagen fibril organization","54/5723","69/18805",0.782608695652174,2.57154578398377,8.64993942617639,3.06407910847249e-16,7.5261612630837e-14,6.02686160416282e-14,"COL6A1/COL1A2/COL1A1/COL3A1/AEBP1/EFEMP2/FOXC2/COL5A2/SERPINH1/FOXC1/PLOD2/FKBP10/COL11A1/DDR2/COL5A1/CYP1B1/LOX/PXDN/EMILIN1/ANXA2/LOXL2/FMOD/LUM/EXT1/SFRP2/P4HA1/BMP1/P3H4/TGFB2/CRTAP/LOXL1/COL12A1/TNXB/PLOD1/COL5A3/ADAMTS2/COL2A1/ADAMTS7/NF1/COL14A1/ADAMTS12/MMP11/ERO1A/SCX/DPT/PLOD3/GREM1/ADAMTS3/TLL1/P4HA3/COL11A2/LOXL4/VPS33B/ADAMTS14",54
"GO:0072006","nephron development","99/5723","161/18805",0.614906832298137,2.02050025884439,8.60114822321296,3.10455644677417e-16,7.5261612630837e-14,6.02686160416282e-14,"FOXC2/FOXD1/FOXC1/WWTR1/PDGFRB/LAMB2/YAP1/SIX1/SULF1/EDNRA/NOTCH3/NPNT/JAG1/SULF2/BMP4/NID1/MYC/PBX1/EXT1/MAGED1/HES1/WNT6/ENPEP/PLCE1/EYA1/SIX2/ACTA2/DCHS1/ITGA3/ADAMTS16/GLI3/NOTCH2/LAMA5/FGF2/IRX3/PKD2/SOX9/PKD1/HS3ST3A1/VEGFA/HS3ST3B1/SIX4/ILK/NOG/SMO/HEYL/IRX2/ACAT1/AGT/SEC61A1/LGR4/PDGFD/OSR1/MPV17/MAGI2/MYO1E/EGR1/PROM1/KIF26B/GDNF/PDGFRA/ANGPT2/HS2ST1/WNK4/ANGPT1/CD24/COMT/GREM1/GPC3/BMP2/SMAD4/HOXB7/CTNNB1/CTNNBIP1/GPR4/PTCH1/HOXD11/LIF/KLF15/TEK/PODXL/CD2AP/TMEM59L/WNT7B/CALB1/WNT11/EDN1/IQGAP1/LHX1/DCHS2/PAX2/HOXA11/DLL1/PAX8/WT1/AQP11/HNF1B/ITGB3/KLHL3",99
"GO:0002181","cytoplasmic translation","102/5723","169/18805",0.603550295857988,1.98318422394015,8.49184042563319,6.78869280774224e-16,1.58478262100738e-13,1.26907532214909e-13,"RPL7A/YBX3/RPLP0/NMNAT2/RPL24/RPL29/RPL7/RPS4X/RACK1/RPL15/RPL8/RPS8/RPL13/RPS18/RPS5/RPL4/RPL6/RPL12/RPL18/RPS3A/RPS6/RPL13A/RPL10A/RPS3/PAIP1/RPL23/EIF2D/RPL5/RPL10/PKM/RPLP1/IGF2BP1/RPL14/RPL37A/RPL32/RPL35A/RPS14/EIF4A2/EIF3F/RPL3/RPS7/FTSJ1/RPL26/RPL23A/SLBP/RPL9/RPS23/RPSA/RPL41/EIF3E/RPS11/EIF3L/CPEB3/RPL34/RPL37/EIF3H/RPS24/EIF4G1/RPS9/RBM4/EIF3B/RPS16/FMR1/RPL39/EIF2S3/RPL36/IMPACT/EIF4B/EIF3M/RBM24/RPL31/EIF2B2/RPL19/RPS27A/RPS2/RPL22/RPS19/NCBP1/RPS13/PIWIL2/ALKBH3/RPL22L1/RPS17/RPL35/RPS12/SYNCRIP/EIF2B4/RPL18A/RPL11/RPS15A/RPS28/RPS25/RPS15/CNBP/RPLP2/RPL30/RPL27/PARP16/CSDE1/RPL27A/RPL36A/RPL21",102
